price,title,location,links,description
$1,principality of Monaco thunderbird, (madison wi),/wvl/cto/4629287584.html,"
        I just found this 1963 Principality of Monaco bird. It is number 1964 of 2000. All body numbers match data plate but unfortunately looks like someone cut the roof off and painted it red. These mods were done prior to 1996 when previous owner bought the car. The car was originally from Arizona and there are stickers in window for radio station in arizona. The story I got was it was a radio give away many years ago.  The original motor was blown up and someone put a 352 in but I also received the original 390 block with the car. The block needs to be sleeved on two cylinders but totally usable. I am new to the thunderbirds and really kind of green when it comes to specifics so I am looking for any input someone may have for a car like this. It is a driving car that is in pretty good shape for 50+. I drive it about once a week just for fun.  Whoever presumably cut the roof off also added a removable hardtop but it is in really bad shape and not worth damaging car putting it on and off. I am willing to sell the car but not sure what it would be worth and need to confirm it isn't more special then I think it is.,
The Vin # 3Y87Z148893 ,
Body tags 63B   M  83  27C   34   1   4
    "
$1,2007 mustang gt , (west phoenix),/wvl/cto/4627960246.html,"
        Hello ,
I have 2007 mustang gt, that runs amazing just testing the waters so don't try and low ball. The car has a Lil bit of scratches but nothing bad. Asking 18000, But you never know I might be in a good mood.,
Motor:,
4.6L,
Ford racing hot rod cams,
JLT series 3 cold air Iintake,
Bama sct scanner,
Off road h pipe(mid pipe),
Flow master (outlaw axle backs),
Exterior:,
Paint is pretty good for 2007, Little chip here and there. Few scratches nothing bad or can be buffed.,
Roush spoiler,
Roush hood scoop,
Wheels:,
Bullitt wheels 20×10,
Front tires are new 245/35/20,
Rear tires are about 60% 245/35/20,
Everything esle is stock and working great... reason for Sale. Just tired of a car payment. I had the car for 2 years almost. I got the car with 53k miles, now it has 64k.  It will rise as it's my daily driver. ,
YES I DO HAVE STOCK PARTS AND WILL COME WITH THE CAR.
    "
$1,WANTED!!! TOYOTA FJ CRUISER, (NW PEORIA),/wvl/cto/4627878042.html,"
        HI I AM LOOKING FOR A HIGH MILAGE FJ CRUISER. PLEASE CALL ME IF YOU ARE SELLING A FJ CRUISER. 2007 AND UP. I HAVE up tp 11500 READY TO BUY
    "
$1,Truck rims and tires***&&, (303 and happy valley),/wvl/cto/4627836859.html,"
        im selling a set of 4 rims and 4 tires.  rims come with center pieces and they are in  good condition.  also comes with all lug nuts .  6 lug and 16"" rims.  tires will fit the rims, tire tread is not the greatest.  these tires are $250 a piece brand new so they hold up very well. contact me at 623 734 782zero texts are preferred thank you.   ,
SHOOT ME AN OFFER
    "
$4000,"1998 S-10 ZR2 5"" BDS",,/cph/cto/4704551514.html,"
         1998 S-10.  It's a ZR2 with a 5""BDS lift kit, 1-ton idler arm, bravada shaft, Real Lift torsion bar, new bushings all around, new springs, new shocks, new brakes, new energy suspension body mounts, new cv shafts, new ball joints, bilstein 5100 shocks, double din dash, high ouput alternator, higher capacity battery cables and grouding, cold ac, and more.  I can tell you everything good and bad about it, as well as give you the list of changes I've done, and the ones that I would have like to have done.  Its not done if I keep it I'll do much more but it was/is my daily driver and doesn't do to bad in that role and I'm getting a more family friendly vehicle."
$1,1963 thunderbird limited edition POM, (madison wi),/cph/cto/4629279131.html,"
        I just found this 1963 Principality of Monaco bird. It is number 1964 of 2000. All body numbers match data plate but unfortunately looks like someone cut the roof off and painted it red. These mods were done prior to 1996 when previous owner bought the car. The car was originally from Arizona and there are stickers in window for radio station in arizona. The story I got was it was a radio give away many years ago.  The original motor was blown up and someone put a 352 in but I also received the original 390 block with the car. The block needs to be sleeved on two cylinders but totally usable. I am new to the thunderbirds and really kind of green when it comes to specifics so I am looking for any input someone may have for a car like this. It is a driving car that is in pretty good shape for 50+. I drive it about once a week just for fun.  Whoever presumably cut the roof off also added a removable hardtop but it is in really bad shape and not worth damaging car putting it on and off. I am willing to sell the car but not sure what it would be worth and need to confirm it isn't more special then I think it is.,
The Vin # 3Y87Z148893 ,
Body tags 63B   M  83  27C   34   1   4
    "
$1,Truck running boards***, (303 and happy valley),/wvl/cto/4627814259.html,"
        Hello im selling the running boards. they where given to me and i excepted them without checking to see if they fit, they dont fit my truck, but they may fit yours!?  the steps are 71"" long from end to end 13"" wide from end to end, and the mounting holes are 1/2""   you may contact me at 623 734 782zero texts are prefered.,
SHOOT ME AN OFFER
    "
$87995,Ford F-450,,/nph/cto/4610399114.html,"
        2014 f-450 (new) DSI Lift Dually auto_Steps call "
$1,Chevy truck parts 1986 and 1970, (cave creek & bell rd),/nph/cto/4627234198.html,"
        Cross member for '70 pickup 4 speed $50,
Clutch pedal assembly $10,
All I have left from a 1986 C10 chevy pickup is the tailgate, $50  /  back axle complete, $250 / radiator needs work, $50 ,
I also have a trany support cross member for a 4 spd , and drive shaft, a couple of hub caps, and clutch pedal parts from a 1970 C10 ,
I can send pics via cell phone on request    ,
Call Steve at 
 ,
from 7-7  ,
Thank you
    "
$1,1992 Nissan Hardbody,,/wvl/cto/4627109381.html,"
        1992 Nissan Pickup D21,
*2.4L standard,
*2 wheel drive,
*Lowered with drop spindles in front, blocks in back. ,
*Comes with complete air bag kit, air ride technologies. 4 airbags, C notch, brackets, all hoses, wires, valves, pressure switches, 8 toggle switch box, compressor, tank, digital pressure readout, thorbeck brothers kit to triangulate control arms. Combined value over $2300.***all brand new in boxes***,
*Brand new front bumper for newer style nissan,
*Brand new front cowl in between hood and windshield with plates to shave it,
*Door Handle kit to shave completely,
*Cali combo kit for tailgate, shave tailgate and taillights. Used but not installed,
*Throttle body with all sensors off similar year 240sx. More air, more power,
*Has similar year front pathfinder 4x4 fenders antenna shaved. ,
Also have old fenders. ,
I have a ton of parts, custom and stock for this truck you can install them or sell them and just drive the truck, up to you. Everything listed is to be sold with truck.,
This is my daily driver so it runs great,
A/C works like a champ. ,
Bucket seats out of similar year pathfinder,
Trans was rebuilt 15,000 miles ago,
New throw out bearing,
New clutch master cylinder ,
New battery,
Needs new Door Popper kit,
No door panels,
No door handles,
Dash has  a crack,
Cab and bed has a hole cut in it for a blow thru system. I have a steel box I had made to extend the cab underneath the rear window for a system, big enough for subs small enough to not affect an airbag set up. Or you could just seal up the hole. ,
Bed has dents. ,
The exhaust comes out before rear tire,
I have 2 sets of wheels ,
If you are seriously interested I can send pics of the bag kit and extras. ***So text anytime or reply to this ad. No calls*** this can be your bagged project or a simple daily driver,
Best offer,
Keywords: Mini minitruck, lowered, bagged, project, s10 18s, 20s, toyota, chevy "
$87500,1958 Chevy Cameo P/U Custom Street Rod,,/evl/cto/4686858123.html,"
        Beautiful one of a kind 58 Cameo with 57 front body.  Frame off restoration in 2011. Corvette LS-1 engine with automatic transmission with overdrive. Corvette suspension and disc brakes. Less than 2500 miles. AC, tilt steering. Must see to appreciate. Serious inquiries only please.
    "
$1,Dodge magnum 2005 $$$1$$$, (Phoenix),/evl/cto/4627745926.html,"
        130 xxx.   $5800 OBO,
Regular title,
Emission ,
Not problems,
Hablo espanol,
Or trade for f 150 or titan a less 2004,

    "
$89500,2013 F650 SUPER TRUCK CAT DIESEL ALLISON AUTO 6 SPEED, (PHOENIX),/nph/cto/4588887273.html,"
        2013 F650 EXTREME SUPER TRUCK,
CAT DIESEL 325HP,
ALLISON AUTOMATIC 6 SPEED,
CREWCAB SHORT BED CONVERSION 2WD DUALLY,
ONLY 1400 MILES! YES 1400 MILES!,
LEATHER,
CAPTAIN CHAIRS,
HEATED SEATS,
POWER WINDOWS/DOOR LOCKS,
POWER FOLDING MIRRORS,
CRUISE CONTROL,
TILT STEERING,
LEATHER WRAP STEERING WHEEL,
SOUND SYSTEM,
NAVIGATION,
RIDES ON AIR BAGS,
POWERCOATED MATCHED FUEL TANKS,
BLACK POWERDERCOATED FRONT AND REAR STEPS,
22.5 ALCOA TRACTOR WHEELS AND GOODYEAR TIRES,
THIS TRUCK IS LIKE BRAND NEW IN SHOW QUALITY CONDITION,
TRUCK HAS IT ALL,
PAID OVER $120K FOR IT NEW LAST YEAR. MY LOSS YOUR GAIN,
$89500,
CALL OR TEXT FOR MORE DETAILS ON THIS EXCEPTIONAL TRUCK,
,
ford gmc Chevrolet Cadillac dodge ram f250 f350 f450 f550 superduty
    "
$90000,2003 Cadilac Escalade,,/evl/cto/4702979858.html,"
        Very clean black escalade with 102k on it, leather will all toys selling for $9000.00 firm
    "
$95000,2005 Ferrari 360  Modena Spider , (Scottsdale ),/evl/cto/4680280581.html,"
        Perfect condition  ,
Rosso Corsa over Tan ,
Clean Carfax ,
Recent Belt service,
F1 paddle shift ,
Completely stock and unmolested ,
36k miles,
Have all Ferrari factory accessories and maintenance logs.,
76% clutch life left. ,
Just had PPI performed at Falbo Motorsports,
Books, tools, car cover.....,
Serious inquiries only Call 
 ,

    "
$91000,2014 BMW M6 , (chandler az),/evl/cto/4635049290.html,"
        A/C ice cold, All scheduled maintenance, All records, Always garaged, Custom wheels, Excellent condition, Factory GPS system, Fully loaded with all the goodies, Looks & drives great, Mostly highway miles, Must see, Never seen snow, New paint, New tires, No accidents, Non-smoker, One owner, Perfect first car, Satellite radio, Seats like new, Still under factory warranty, Title in hand, Upgraded sound system, Very clean interior, Well maintained,
Please Call Jimmy 
 ,
,
Fully Loaded 
    "
$92000,1957 CHEVROLET BELAIR CONVERTIBLE RESTO-MOD Turquoise fuel injection, (north scottsdale),/nph/cto/4643690005.html,"
        Absolutely gorgeous 1957 Chevrolet Bel Air Convertible restomod. This beauty was frame-off restored and has been driven only 2672 miles since.,
Highly optioned with very cold air conditioning, ps, pb, power windows and a GM crate 350 fuel injected motor and 400 trans. Upgraded brakes and suspension and rides like a dream with plenty off power.,
This car is from an identical matching set that we spent a great deal of time and money to get them perfect. The twin two-door hard top (pictured last) was sold locally last year. No hurry to sell this one, but  I will entertain fair and reasonable offers. ,
call or text Art... Scheduled appointment only and only to serious qualified buyers! ,
$92,000.00 obo 
    "
$95000,2010 Porsche Panamera Turbo | Private Party | NO TAX  | 13k miles, (17N and 101),/wvl/cto/4680617423.html,"
        Up for sale is my excellent condition 2010 Panamera Turbo with 13k miles. The car is fully loaded with a build sheet of around 180k total. It still has over 3 years of platinum warranty through Fidelity. The car has been great but I just don't drive it enough to justify keeping it in my garage. ,
It has a clear bra, so its been protected all its life. The following are a couple of the main options the car has:,
Burmeister sound system,
Sports Plus Chrono (adds torque and extra performance options),
Sports exhaust option,
Carbon fiber interior package,
PDCC (advance anti-roll system),
Adaptive Air suspension,
Heated steering wheel,
Parking assist,
20"" Turbo II Wheels,
Bluetooth/Audio hookup,
Side and rear window sunshades,
The car also has LO-JACK installed to ad in recovery, in case of theft.,
I have the title in hand and its private party, so you save on paying sales tax in AZ.,
You can contact me at 4four0-3fourtwo-23seventwo
    "
$94995,1955 chev bel air private sale frame off 427 sb pro tour may trade, (nw),/wvl/cto/4683249519.html,"
        Offered here is a gorgeous 1955 Chevrolet Bel Air 2 door Hardtop.bought for wife and it scares her  Frame-off restored with over $165,000 thousand invested throughout only 420 test miles, Arrow straight, and rust free! Finished in beautiful Guards Red and lexus pearl white that has been polished to perfection.it is out as you are reading this add & being two toned with the top being done lexus pearl white, Powered by a Bill Mitchell 427 small block aluminum heads,& dart intake,powder coated headers, 545 hp with incredible sound and performance. Backed by a performance built Turbo 400 automatic transmission ,power stering & power brakes, booster is under the car, custom pistol grip shifter,2 in drop spindals with 2 in lowering springs,a over drive transmission would not take the torque from this motor, Curry 9-inch rearend & 373 gears,analog custom gauges, and independent front tubular suspension with 4 wheel power performance disc brakes,with drilled & cut 14 in discs,. Full leather custom interior with dual power lexus bucket seats in tan leather & leather door panels & kick panels & ultra suade headliner, custom made centre console,ididit aluminum stering column, vintage air conditioning, power windows, power steering and matching leather upholstered trunk. fully polished & chromed engine with march aluminum serpitine belt system,smothed firewell with full beaided s/s lines,hidden battery with kill switch,power brakes relocated to under the car,aluminum radiator & over flow tank with electric fans,cold ac. Absolutely amazing sound system with in-dash touch screen DVD player blue tooth connection, and built in 24 in plasma monitor in the trunk.comes with 18 & 19 intro billit polished wheels  A real crowd pleaser with ultra performance and sound. Very fun to drive! s/s exaust,the bottom of the car is finished like the top & could be shown on a turn table with mirrors,excellent driver cruises at 80 all day & runs 180 on a 105 degreed day,extremely quick,priced at $94995  no sales tax may take a trade  call for web address for  100 pictures  call "
$95000,2012 991 body style 911 carerra S!! , (Camelback ),/evl/cto/4697688357.html,"
        2012 new body style 991/911 carerra S with only 12,572 miles. Driven by 75 year old attorney. Perfect car I have the options list if you want it. Sport exhaust , lowered all with black wheels painted. $95,000 or reasonable offer.  Serious buyers only. 
    "
$95000,****  '04 LAMBORGHINI GALLARDO- Showroom Cond.  Must See!  ****, (Denver),/nph/cto/4674099383.html,"
        2004 LAMBORGHINI GALLARDO CP BLACK ON BLACK,
E-gear paddle shifting with Auto/Sports mode,
5.0 L V 10-cylinder, 6-speed Manual w/ paddle shifters,
Horse Power 494 hp @ 7800 rpm,
All wheel drive,
Brand New Michelin Pilot Super sports tires and upgraded black Callisto factory wheels [$12k],
Good Clutch life, beautifully attractive with Nera black makes this a true show stopper.,
- Babied- Like new, showroom condition in and out,
- Clear car fax, title and emissions with no accidents,
- Ice Cold A.C,
- Backup Camera,
- After Market Larani Exhaust Systems,
- Navigation,
- All services performed by Lamborghini dealership,
Brought it to Colorado in April this year and only put 100 miles on it here. ,
Has truly been the best car I've owned, but need funds for a new home.,
Yours for $95k,
Serious inquiries only. ,
Not interested in help selling.,
Call or Text Jeff at 303-889-96oo
    "
$95000,Honda 2008 Civic Coupe- low miles , (Central Phoenix ),/cph/cto/4636319517.html,"
        2008 Honda Coupe with-low miles 67,000, well kept, clean title, non-smoker, sunroof, CD player. ,
Please contact me if interested I am willing to meet to show in person. 
    "
$2200,99 DODGE DAKOTA EXT. CAB, (NPHX),/nph/cto/4704544383.html,"
        I AM SELLING A 1999 DODGE DAKOTA SLT. IT HAS A 5.2 V8 MAGNUM TRUCK RUNS GOOD. ITS RED IN COLOR, ITS AN EXT. CAB INTERIOR IS IN PRETTY GOOD SHAPE AC BLOWS COLD. PW, PL, TS, AT, GOOD TIRES, NEW SHOCKS, NEW RADIATOR, NEW HOSES, NEW WATER PUMP AND PULLEY, NEW BATTERY, NEW POWER STEERING PUMP AND PULLEY, NEW BELT TRUCKS BEEN WELL KEPT BUT FOR A 14 YEAR OLD TRUCK IT DOES LEAK ALITTLE BIT. BUT THAT JUST STARTED, IT DOES NEED BRAKES AND A TUNE UP YOU KNOW CHANGE THE FLUIDS, PLUGS AND WIRES...CHEAP MAINT...  DOES GOOD ON GAS....... CALL OR TEXT ME AT 
 ,
,
PICS UPON REQUEST,
ONLY ASKING $2200. OBO ,
lowered, lifted, chevy, truck, ford, dodge, Honda, work truck, Nissan, car, Toyota,"
$2650,2004 HYUNDAI ELANTRA, (glendale),/wvl/cto/4687629952.html,"
        2004 Hyundai Elantra ,
cold  A/C,  radio,
power lock,
power windows,
clean in and out,
silver color,
Cruise control,
Very economic, NO Mechanic or Transmission problems. ,
Good tires. 131k miles,
Window tint,
Restored Salvage title due to a small damage on the left front side. It was fixed in a professional body shop and passed Emission test and MVD inspection. ,
Call 6O2 - 9O4-5451 or replay email.,
Asking 2650.00 OBO"
$2000,2002 vrx diamante , (queen creek),/evl/cto/4701293251.html,"
        2002 Mitsubishi Diamante VRX Runs Great!! Fully loaded with only 115000, it has a small dent on front drivers side, paint on hood isint the greatest but its not to bad. ICE COLD A/C. ,
Interior is SUPER clean ,
sunroof,
,
$2000 obo obo obo
    "
$950,mechanic special, (16 str & southern),/cph/cto/4704553863.html,"
        1994 Nissan altima gxe, needs emissions. Currently won't pass.,
Needs timing, catalytic converter, valve cover, egr back pressure sensor, spark plugs, and wires. $950
    "
$5450,Infiniti Q45, (North Central),/cph/cto/4684443988.html,"
,

    "
$2000,2002 hyundai sonata , (queen creek),/evl/cto/4704554558.html,"
        Brand new radeator,
 Brand new crank sensor,
 Rebuilt tranny,
 Ice cold ac,
167,000,
 Needs rear motor mount bc it vibrates but these cars are already loud,
 I have so much paper work for all the maintenance and repairs,
,
 $2000 obo obo 
    "
$16000,2006 Ford F350 4x4 , (Mesa),/evl/cto/4704550344.html,"
        2006 F350 Crew Cab 4x4 Diesel,
6.0 turbo diesel,
Lariat edition,
FX package,
157 k mikes,
Leather seats,
Tinted windows,
35"" Nitto Tires Less than six months old,
New rims,
New altenator,
New fuel contol module,
New egr,
New egr cooler,
Bullet proof installed,
Nice truck ready to go another 150k. Always serviced every 3k miles,
$16,000 ,
Call or text Jerry ,
Leave a messege or Text,
four80-721-2277
    "
$1200,ford crown victoria propane, (Tempe),/evl/cto/4684326011.html,"
        Selling my crown vic cause I have boughten another car and need the parking space. ,
Car runs strong and doesnt have any leaks. New tires, cold AC, Propane (drives in car pool with out tickets), clean inside, could use minor paint repair to the outside. Also can use a tune up.  ,
95k Miles.,
CLEAN TITLE,
$1600 firm,
danny 480-606-233four
    "
$12800,2007 Chrysler Aspen Utility 4WD,,/nph/cto/4700241183.html,"
        What I have up for sale is a 2007 Chrysler Aspen Limited 4D Utility 4WD with  89 thousand miles for 12800. Excellent condition inside and out. Beautiful SUV all the way around. The 5.7L V8 motor and automatic transmission runs and drive perfect with no mechanical problems. This Aspen also come with power everything including front power seat, cruise control , mp3/ CD player ,premium sound, quad bucket seating, roof rack, towing package and alloy wheels. Never been in accident Clean Car Fax and Clear Title any questions please contact me at cell phone number ,
thanks 
    "
$1,********2002 FORD TAURUS 2002**A/C*Low Miles, (mesa),/evl/cto/4625190967.html,"
        2002 FORD TAURUS SES,
CLEAN TITLE,
EMISSION TILL NOVEMBER 2015,
119K,
RUNS LIKE A CHAMp,
A/C  Tint windows,
Automatic,
Power windows,
Power mirror s,
Power locks,
CD FM AM AUX IPOD,
Power seats,
Lether seats,
Great on gas,
Good tires,
$ 2200 Cash firm,
Call or text 
 ,

    "
$1,2008 tacoma prerunner trd, (mesa),/evl/cto/4623723030.html,"
        2008 Tacoma prerunner Trd,
2.7 liter engine,
5speed manual tranny,
Don't let that fool you it's a peppy truck,
85500 miles,
Baja designs front bumper ,
2 HID lights,
Doug thorley header,
Jardine cat back exhaust,
Quiet on idle but screams when you get on it,
Xenon HID headlights,
Welded on rock sliders ,
Fiberglass fenders,
16""mb wheels with 35"" BFG all terrains,
BilsteIn shocks all the way around,
4 inch spindle lift in front ,
Smoked tail lights,
Truck is super reliable and does great off road and handles,
Exceptionally well on road. Always use mobile one synthetic.,
Truck is on a loan so will pay it off when it's bought and you'll get the title asap,
Truck has a transferable bumper to bumper warranty through,
Toyota until 120k miles. Asking 17000 obo If interested contact me at 480-two38two84seven
    "
$1,**Automotive Painting**,,/wvl/cto/4623118127.html,"
        Offering nice jobs at an affordable price!,
Just sharing my talent for customers who don't want/can't pay 3,4,5k for a paint job. ,
Let me know if you may need any services. ,
Thank you. 
    "
$1,2004 chevrolet monte carlo trade, (s phx),/cph/cto/4624102075.html,"
        2004 chevy monte carlo 3.4 v6 auto 222k runs good no prob.clean title cold ac some body damage new tires new brakes. All flushes done recently. Looking to trade for some thing bigger.4 door with ac would like a 5 speed..send pics info to. "
$1,parting out 2001 Hyundai Elantra,,/cph/cto/4623092004.html,"
        I am parting out a 2001 Hyundai Elantra. Runs perfect and is in good shape. No title so I'm parting it out.
    "
$1,1996 pathfinder , (Open),/cph/cto/4622744943.html,"
        I have a 1996 pathfinder 4x4 that was in a wreck, it was hit on the passenger side and was rolled. Front end and back are still in tact, that includes engine (engine still turns on and sounds smooth) and tranny. I'm asking 750obo prior to the accident the tranny was rebuilt. Do have the paper work for that. If interested text me to ,
does have a clean title.
    "
$1,05 gmc sierra (trade), (apache junction),/evl/cto/4624036878.html,"
        2005 GMC sierra 2wd 4.8 v8. automatic. runs great . still owe $4000 on it. I'm interested in trading straight across for a 4x4 truck. interested in Chevy c10, silverado, Dodge ram, lifted, etc. trade straight across and you take over payments. only reason getting rid of it because I can't afford the payments right now. text me at "
$1,1967 thru 1972 CHEVY C10 TRUCK PARTS FOR SALE, (Tucson),/cph/cto/4621081138.html,"
1969 - 1970 CHEVROLET C-10 GRILL,
1967 1968 1969 1970 1971 1972 FRONT BUMPER AND REAR STEP BUMPERS,
1967 thru 1972 DASH PAD --- pending.,
1967 - 1968 C10 SIDE EMBLEMS,
I will only accept PHONE CALLS -- no text messages and no emails please.,
--------- 5 2 0 2 7 2 8 5 8 0 -----,
-------- NO trades NO payment plans NO other offers,
Thank you so much for looking CALL if you have any questions
    "
$1,!!!!!!..NICE BMW FOR SALE OR TRADE.... !!!!!!!!, (phx),/cph/cto/4622638614.html,"
        Hi i got a nice bmw forsale or trades it has nice paint job pretty sky blue ,4 doors tan leather really nice car, standerd 5 speed ,has 224k but well maintained runs like a champ its never gave up on me, no mechanical problems ,cold ac  clean tittle call for more info ask for jorge thanks for looking asking 4500$ obo!!!!!!!
    "
$1,2006 CHEVY SILVERADO SHORTBED $7500$OBO, (PHX),/nph/cto/4622141935.html,"
        IM SELLING A 2006 SILVERADO SHORTBED  WITH 5.3 MOTOR AUTOMATIC TRANSMISSION WITH 153K CLEAN TITLE GOOD AC CUSTOM INTERIOR NICE SOUND SYSTEM AND IT HAS 22 INCH RIMS PLASTIC DIP ASKING $$7500$$ OBO NO TRADES
    "
$1,1993 GMC Suburban white, (laveen),/cph/cto/4621378642.html,"
         Truck was used as a work truck and no longer needed.  no title make me an offer $$$,
PLEASE TEXT ALL OFFERS ACCEPTED.... NEED GONE THIS WEEKEND 
    "
$97500,1947 Cadillac 62 series convertible - restored - beautiful, (mid-west),/evl/cto/4695040184.html,"
        1947 Cadillac 62 Series Convertible, 346 cubic inch V-8, hydromantic transmission, all numbers matching, power steering, power windows, power top, power seat, power antenna, radio, clock, turn signals, fog lamps, drivers spot light, wide white walls, exceptional excellent frame off restoration done in 2011, restored to the exacting standards with photo's that are available of the restoration process, this is a #1 car and wonderful immaculate car for the discerning high end collector.,
Price Reduced,
Asking $97,500"
$99000,Looking for a Classic Car project , (Anywhere ),/wvl/cto/4646147414.html,"
        I've been looking for a classic car project for my son and I.  Really anything thats cool and would be fun for a 16 year old kid to drive around town.  Please let me know what you have,  any condition  and make and model would be considered.  Preferably before 1972, but I'd love to see what you have.  Thanks "
$100000,1966 corvette convt all #s frame off the best in usa may trade, (glendale),/wvl/cto/4696733438.html,"
        1966 corvette roadster,a no hit car with all origional bonding strips in place,finished in sunflower yellow with black interior,every document since new see photos,just finished a $90000 frame off nut & bolt resto,all numbers match from motor to rear end,also have all documents since delivered new,protecto plate,gm documents,gas card,ncrs delivery documents,dealer pre inspection,corvette pin & patch,have original owners name, and more this is a rare documented corvette possibly 1 of 1 ever built.look at the rare options,including the glass and factory date coded seat belts,everything on this car came from the factory and were refinished as origional,all parts including altenator,starter,water pump carb, are original to car and date coded correctly, 1 of 17762 convertables built,327-300 hp with a 350 cam which gives it a nice lope,options are,n36 telescopic stering column 1 of 3670, n32 teak wood stering wheel 1 of 3941,u69 power antenna1 of 26363,p48 knock off wheels 1 of 1194,am-fm radio,n11 side exaust 1 of 2795,c07 removable hard top 1 of 8463,new white soft top,a82 headrests 1 of 1033,a31 power windows 1 of 4562,n40 power stering 1 of 5611,j50 power disc brakes 1 of 5464,m35 power glide trans 1 of 2401to1 gold line tires 1 of 5557,std 3270-300 1 of 9955,j50 power brakes 1 of 5464,g81 posi track rear end 1 of 24056,c60 air conditioning 1 of 3520,co7 auxillery hard top 1 of 8463,a82 head rests 1 of 1033,ao1 soft ray glass all windows 1 of 11859,f41 special front suspension 1 of 2705 its finished in 2 stage base coat paint,the underside is all powder coated in correct sheen,as well as the floors are bare fiberglass as they should be no paint here,tire carrier is bare glass as well,only add on is a mono rear leaf spring,all bolts are correctly cad plated as is the master cly,correct radiator,and over flow tank,correct ignition sheilding,this is ready for blooming gold,i bought it for my wife to drive,she has driven 100 mi in 2 years,shes afraid of getting a mark on it,i dont really want to sell it so dont call and waste my time price is firm, $100000 may trade,i have over 200 pictures call for link,"
$95000,2005 International Wrecker (low miles), (sw las vegas),/cph/cto/4606965799.html,"
        2005 International 4400 Extra Cab Medium Duty Tow Truck,
 fully loaded cab power, tilt,cruise, a/c.,
 DT-570, 310 hp engine with 2 stage engine brake, Eaton 10 speed trans,
 23K Rear Axle, 10K Front axle, Air Brakes,
 22.5 Virgin rubber on steel wheels with Stainless liners.,
 Factory installed Jerr Dan 14 Ton Wrecker body with all attachments & accs including remote control & medium duty wheel lift.,
 This is a original California truck with only (77,000) orig miles, no rust or corrosion, Truck has had very little use since new. 95,000 obo if interested call Dave at 
 ,

    "
$100000,Extreme car Events, (Anywhere),/wvl/cto/4672075944.html,"
        Calls Only Please
    "
$105000,1955 chev bel air ht frame off  ls3 $170000 invested may trade , (nw),/nph/cto/4696735031.html,"
        955 cheverolet bel air pro tour,private sale the best in az,this nut & bolt bel air was treated to a frame off pro tour for every day driving,ls3 ho with 520 hp to the ground,4l60 trans 373 rear,ac,there is way to much to list here,if you want a 55 bel air you can drive,show or race this is it,car is sure to run in the 10s,but will cruise at 80 all day long,you wont believe the build and extras,i have a full spec sheet and 200 pictures,i may take a trad but don't be stupid,call me for the link,i have owned this car 6 years and have continued to upgrade it on a regular monthly upgrade,priced at $105000 with no sales tax or auction fees,call ,
ron
    "
$115000,1959 Chevy Impala Convertable, (Mesa),/evl/cto/4695331199.html,"
        Selling a 1959 Chevrolet Impala Convertible. She is a complete show car with no expense spared. LS1 motor with a rebuilt tranny and plenty of chrome to go round. Frame off restoration with the underside as nice as the top. Real 13x7 Daytons with 5.20's and a custom fiberglass trunk with front to back Alpine system. As we all know there are not many of these out on the market and Im sure Ill be kicking my self in the a** later but shes got to go. Don't hesitate to call, text or email if you have any questions. Thanks Anthony
    "
$105000,2007 Chevy Colorado Crew Cab, (Tempe),/evl/cto/4692660078.html,"
        I have a 2007 Chevy Colorado LT that I am looking to sell. I own the car outright and it has a clean carfax and clean title. The only reason I am selling is because I got a new job that requires me to travel more and I needed something that gets better gas mileage than the 22 miles per gallon that this truck gets. There is an upgraded stereo system with a DVD player and audio input and the speakers are amplified. No chips or dings the truck is in great condition. Looking for KBB price of $10500 OBO. Please only serious inquiries. ,
102,211 miles. 
    "
$125000,1996 Porsche Turbo Coupe -Black!!!, (Phoenix/Gilbert),/cph/cto/4699035062.html,"
        Beautiful example of a well maintained and cared for 1996 Porsche 993 Twin Turbo Coupe!!,
Black over Black Leather,
42,XXX Miles,
3.6 Liter Flat 6 Twin Turbo!  400HP,
Lowered to European ride height ,
FactoryOption:,
 Heated Front Seat Package,
Carbon Fiber package X56 & X57,
Digital Sound Package,
Full Leather,
Dual Power and heated seats,
Original MSRP: $114,965,
If your into Porsche's then this is the Holy Grail!  A Black Turbo Coupe with no stories and in great condition!  These cars are climbing in value daily and are beginning to get harder and harder to find nice examples!  ,
call or text for more info or to arrange a meeting to see in person!"
$125000,"1965 Shelby Cobra csx4000, built by Shelby ", (Phoneix),/cph/cto/4683969620.html,"
        Titled 1965* this is not a kit car*,
This is a continuation Cobra. Real 1965 Chassi, built by Shelby. Perfect condition with only 2000 miles. ,
All documentation and history Is available upon request. ,
Motor: shelby 427, 650 horsepower
    "
$108900,2012 audi r8 4.2 6 speed, (Scottsdale),/nph/cto/4636767706.html,"
        2012 audi r8,
Black with silver blade,
Asking 109,900,
9800 ,
Black interior,
Call mike for more info,
,
PRIVATE SALE SO NO SALES TAX,
THAT SAVES ALMOST $9500 from buying from a dealer"
$109500,2015 Mercedes S550, (East Valley),/evl/cto/4665238651.html,"
        2015 Mercedes Benz S550    HARD TO FIND ,
NO TAX, PRIVATE PARTY,
3500 miles mint like new,
Black on Black with Burl Walnut Wood,
-Sport Package,
-Premium 1 Package,
-Drivers Assistance package,
-20' AMG wheels,
-window tint,
-Red brake calipers,
Serious Inquiries 
    "
